TC;fγf;fγi;fα'i;fα'fr;Cγ;Cα'
341.5;0.013603986234932764;0.6587408076455139;0.3412591923544861;0.6412295813190172;0.3812664323629569;0.00010573754089252575
342;0.01354581396334745;0.6623101431806204;0.3376898568193796;0.6448971586858824;0.37918410198657354;0.00010501166746962836
342.5;0.013488608017837193;0.6658991637506407;0.33410083624935927;0.6485837088483453;0.3771130937833576;0.00010429154111941892
343;0.013432354395567555;0.669507977925106;0.33049202207489403;0.6522893551684277;0.3750533467754485;0.00010357710807788409
343.5;0.013377039372180762;0.6731366948722876;0.32686330512771244;0.6560142213459553;0.3730048003064468;0.00010286831516939594
344;0.013322649495690213;0.6767854243624992;0.3232145756375008;0.659758431427742;0.37096739403980633;0.00010216510980149457
344.5;0.013269171580527353;0.6804542767714175;0.31954572322858255;0.6635221098166451;0.36894106795723497;0.000101467439955897
345;0.013216592701736106;0.684143363083422;0.31585663691657795;0.6673053812805014;0.3669257623570992;0.00010077525418201274
345.5;0.01316490018931118;0.6878527948949521;0.3121472051050479;0.6711083709609438;0.3649214178528387;0.00010008850159054579
346;0.01311408162267621;0.6915826844178827;0.30841731558211727;0.6749312043821017;0.36292797537138594;0.00009940713184477648
346.5;0.013064124825298035;0.6953331444829202;0.30466685551707984;0.6787740074591938;0.36094537615159233;0.0000987310951559073
347;0.013015017859433186;0.6991042885430142;0.3008957114569858;0.68263690650701;0.35897356174266265;0.00009806034227417295
347.5;0.012966749021003381;0.7028962306767906;0.29710376932320937;0.6865200282482928;0.35701247400259506;0.00009739482448371758
348;0.012919306834596167;0.7067090855920032;0.2932909144079968;0.6904234998220165;0.355062055096628;0.00009673449359498296
348.5;0.012872680048587689;0.7105429686290025;0.28945703137099754;0.6943474487915693;0.3531222474956942;0.00009607930193899589
349;0.012826857630384008;0.7143979957642261;0.28560200423577387;0.6982920031528436;0.3511929939748815;0.0000954292023598241
349.5;0.012781828761777912;0.7182742836137065;0.2817257163862935;0.702257291342232;0.34927423761189913;0.00009478414821082447
350;0.012737582834418395;0.7221719494365998;0.2778280505634002;0.7062434422445398;0.3473659217855532;0.00009414409334381076
350.5;0.012694109445389228;0.7260911111387321;0.27390888886126785;0.7102505852008097;0.34546799017422586;0.00009350899210820744
351;0.01265139839289435;0.7300318872761666;0.26996811272383336;0.7142788500160652;0.3435803867543643;0.00009287879934068128
351.5;0.012609439672046772;0.7339943970587909;0.2660056029412091;0.7183283669669767;0.3417030557989732;0.00009225347036242892
352;0.012568223470758545;0.7379787603539217;0.26202123964607826;0.722399266809449;0.33983594187611604;0.00009163296097087444
352.5;0.012527740165729048;0.7419850976899331;0.25801490231006685;0.7264916807861366;0.33797898984742325;0.00009101722743381742
353;0.012487980318528914;0.7460135302599007;0.2539864697400993;0.730605740633887;0.33613214486660464;0.00009040622648687557
353.5;0.012448934671777163;0.7500641799252694;0.24993582007473059;0.7347415785911158;0.3342953523779707;0.00008979991532373578
354;0.012410594145409279;0.7541371692195391;0.2458628307804609;0.7388993274051153;0.3324685581149604;0.00008919825159289148
354.5;0.012372949833033423;0.7582326213519721;0.2417673786480279;0.7430791203393006;0.3306517080986735;0.00008860119339132288
355;0.012335992998372954;0.7623506602113196;0.2376493397886804;0.7472810911803905;0.32884474863641194;0.00008800869925990762
355.5;0.012299715071792694;0.7664914103695704;0.23350858963042964;0.7515053742455347;0.3270476263202259;0.00008742072817742793
356;0.012264107646906953;0.7706549970857187;0.22934500291428128;0.7557521043893782;0.3252602880254675;0.00008683723955444888
356.5;0.01222916247726708;0.7748415463095537;0.2251584536904463;0.7600214170110746;0.32348268090935106;0.00008625819323034652
357;0.012194871473126596;0.7790511846854699;0.22094881531453014;0.7643134480612447;0.3217147524095186;0.00008568354946531782
357.5;0.012161226698281775;0.7832840395562977;0.21671596044370234;0.7686283340488851;0.3199564502426129;0.00008511326893766207
358;0.012128220366985902;0.7875402389671563;0.2124597610328437;0.7729662120482264;0.31820772240285716;0.00008454731273813811
358.5;0.012095844840935156;0.7918199116693274;0.20818008833067259;0.7773272197055466;0.3164685171606403;0.00008398564236365373
359;0.01206409262632454;0.796123187124149;0.20387681287585102;0.7817114952459367;0.3147387830611092;0.00008342821971455665
359.5;0.012032956370971647;0.8004501955069326;0.19954980449306736;0.7861191774800251;0.31301846892276763;0.00008287500708786759
360;0.012002428861507024;0.8048010677109017;0.19519893228909835;0.7905504058106594;0.31130752383608024;0.00008232596717401035
360.5;0.011972503020629117;0.80917593535115;0.19082406464885004;0.7950053202395484;0.3096058971620848;0.0000817810630511587
361;0.011943171904422309;0.8135749307686244;0.18642506923137558;0.799484061373866;0.30791353853100933;0.00008124025818079356
361.5;0.011914428699736329;0.8179981870341275;0.18200181296587248;0.8039867704328181;0.3062303978408964;0.00008070351640405217
362;0.01188626672162575;0.8224458379523436;0.1775541620476564;0.8085135892541755;0.30455642525623283;0.00008017080193607236
362.5;0.011858679410847691;0.8269180180658862;0.17308198193411384;0.8130646603007726;0.3028915712065875;0.00007964207936075567
363;0.011831660331416595;0.8314148626593684;0.16858513734063163;0.817640126666974;0.30123578638525234;0.00007911731363042799
363.5;0.01180520316821456;0.8359365077634953;0.16406349223650474;0.8222401320851118;0.2995890217478935;0.00007859647005501777
364;0.011779301724655668;0.8404830901591787;0.15951690984082134;0.8268648209318925;0.2979512285112053;0.00007807951430406823
364.5;0.011753949920403217;0.8450547473816751;0.15494525261832492;0.831514338234777;0.2963223581515723;0.00007756641239949358
365;0.01172914178913845;0.849651617724747;0.15034838227525305;0.8361888296783355;0.2947023624037374;0.00007705713071046356
365.5;0.011704871476379398;0.854273840244845;0.14572615975515502;0.8408884416105747;0.2930911932594751;0.00007655163595137944
366;0.011681133237348854;0.8589215547653155;0.1410784452346845;0.8456133210492447;0.2914888029662722;0.00007604989517837425
366.5;0.011657921434889912;0.8635949018806304;0.13640509811936963;0.8503636156881215;0.2898951440260142;0.00007555187578234714
367;0.011635230537428275;0.8682940229606398;0.13170597703936016;0.8551394739032693;0.28831016919367697;0.00007505754548669131
367.5;0.011613055116979916;0.8730190601548489;0.12698093984515113;0.8599410447592826;0.28673383147602627;0.00007456687234418402
368;0.011591389847203152;0.8777701563967175;0.12222984360328248;0.8647684780155099;0.2851660841303215;0.00007407982473220091
368.5;0.011570229501493862;0.8825474554079854;0.1174525445920146;0.8696219241322609;0.28360688066302675;0.00007359637134956982
369;0.011549568951123051;0.8873511017030186;0.11264889829698144;0.8745015342769948;0.2820561748285275;0.00007311648120992787
369.5;0.011529403163415523;0.8921812405931812;0.10781875940681884;0.8794074603304964;0.2805139206278537;0.00007264012364427143
370;0.011509727199968744;0.8970380181912319;0.10296198180876814;0.884339854893036;0.2789800723074074;0.00007216726829007398
370.5;0.0114905362149109;0.9019215814157437;0.09807841858425626;0.8892988712905174;0.27745458435769893;0.00007169788509301479
371;0.011471825453197306;0.9068320779955483;0.09316792200445168;0.8942846635806132;0.27593741151208656;0.00007123194430117786
371.5;0.01145359024894409;0.9117696564742046;0.0882303435257954;0.8992973865588892;0.27442850874552377;0.00007076941646101395
372;0.011435826023798352;0.9167344662144932;0.08326553378550683;0.9043371957649197;0.27292783127331144;0.00007031027241532606
372.5;0.011418528285343899;0.9217266574029336;0.07827334259706642;0.9094042474883917;0.2714353345498564;0.00006985448329941438
373;0.01140169262554178;0.9267463810543288;0.07325361894567117;0.9144986987752036;0.26995097426743564;0.00006940202053855832
373.5;0.011385314719204615;0.9317937890163323;0.06820621098366775;0.9196207074335547;0.2684747063549673;0.00006895285584150941
374;0.011369390322504133;0.9368690339740422;0.0631309660259578;0.924770432040029;0.2670064869767857;0.00006850696120011375
374.5;0.011353915271510964;0.9419722694546205;0.05802773054537946;0.9299480319456742;0.26554627253142377;0.00006806430888597038
375;0.011338885480766015;0.9471036498319365;0.05289635016806349;0.935153667282076;0.26409401965040097;0.00006762487144704791
375.5;0.011324296941882622;0.9522633303312372;0.04773666966876278;0.9403874989674277;0.2626496851970162;0.00006718862170342922
376;0.011310145722178859;0.9574514670338433;0.04254853296615668;0.9456496887125986;0.2612132262651475;0.00006675553274403211
376.5;0.01129642796333915;0.9626682168818702;0.03733178311812979;0.9509403990271993;0.25978460017805666;0.00006632557792322753
377;0.01128313988010458;0.9679137376829755;0.032086262317024494;0.956259793225646;0.2583637644872003;0.00006589873086531449
377.5;0.011270277758991348;0.9731881881151339;0.026811811884866144;0.9616080354332254;0.256950676971046;0.00006547496544603847
378;0.011257837957036356;0.9784917277314356;0.021508272268564443;0.9669852905921575;0.2555452956338945;0.00006505425580674379
378.5;0.0112458169005698;0.9838245169649144;0.016175483035085647;0.9723917244676629;0.25414757870470733;0.00006463657633566479
379;0.011234211084013668;0.9891867171334002;0.010813282866599772;0.9778275036540289;0.25275748463594017;0.0000642219016853473
379.5;0.011223017068705928;0.994578490444399;0.005421509555600945;0.9832927955806798;0.2513749721023834;0.00006381020651353902
380;0.01121223148174917;1;0;0.9887877685182508;0.24999999999999997;NaN
